Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
11:00 - 11:59 am,39,,22.00,0.56,,22.00,24,0.00,,0.00,62,0,0.00
12:00 - 12:59 pm,37,,67.00,1.81,,67.00,25,0.00,,0.00,68,0,0.00
01:00 - 01:59 pm,38,,68.00,1.79,,68.00,20,0.00,,0.00,53,0,0.00
02:00 - 02:59 pm,38,,169.98,4.47,,96.00,29,73.98,,1.95,76,0,0.00
03:00 - 03:59 pm,28,,113.00,4.04,,103.00,16,10.00,,0.36,57,0,0.00
04:00 - 04:59 pm,34,,102.00,3.00,,102.00,24,0.00,,0.00,71,0,0.00
05:00 - 05:59 pm,35,,63.00,1.80,,63.00,23,0.00,,0.00,66,0,0.00
06:00 - 06:59 pm,19,,44.99,2.37,,44.99,22,0.00,,0.00,116,0,0.00
07:00 - 07:59 pm,10,,0.00,0.00,,0.00,4,0.00,,0.00,40,0,0.00
08:00 - 08:59 pm,5,,0.00,0.00,,0.00,2,0.00,,0.00,40,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/12/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,176.10",0.00,,"3,176.10",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,14,,2.09,0.15,,0.00,7,0.00,,0.00,50,1,2.09
10:00 - 10:59 am,16,,17.00,1.06,,17.00,16,0.00,,0.00,100,0,0.00
11:00 - 11:59 am,19,,63.00,3.32,,63.00,17,0.00,,0.00,89,0,0.00
12:00 - 12:59 pm,31,,28.00,0.90,,28.00,15,0.00,,0.00,48,0,0.00
01:00 - 01:59 pm,29,,36.99,1.28,,0.00,26,36.99,,1.28,90,0,0.00
02:00 - 02:59 pm,30,,76.99,2.57,,40.00,20,36.99,,1.23,67,0,0.00
03:00 - 03:59 pm,28,,11.00,0.39,,11.00,23,0.00,,0.00,82,0,0.00
04:00 - 04:59 pm,27,,86.00,3.19,,86.00,19,0.00,,0.00,70,0,0.00
05:00 - 05:59 pm,27,,11.00,0.41,,11.00,16,0.00,,0.00,59,0,0.00
06:00 - 06:59 pm,16,,0.00,0.00,,0.00,9,0.00,,0.00,56,0,0.00
07:00 - 07:59 pm,4,,0.00,0.00,,0.00,4,0.00,,0.00,100,0,0.00
08:00 - 08:59 pm,4,,0.00,0.00,,0.00,2,0.00,,0.00,50,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/13/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,810.14",0.00,,"3,810.14",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,17,,0.00,0.00,,0.00,12,0.00,,0.00,71,0,0.00
10:00 - 10:59 am,32,,36.69,1.15,,34.00,18,0.00,,0.00,56,1,2.69
11:00 - 11:59 am,17,,78.98,4.65,,5.00,20,73.98,,4.35,118,0,0.00
12:00 - 12:59 pm,32,,33.00,1.03,,33.00,15,0.00,,0.00,47,0,0.00
01:00 - 01:59 pm,22,,38.99,1.77,,2.00,11,36.99,,1.68,50,0,0.00
02:00 - 02:59 pm,28,,67.68,2.42,,28.00,17,36.99,,1.32,61,1,2.69
03:00 - 03:59 pm,24,,40.00,1.67,,40.00,17,0.00,,0.00,71,0,0.00
04:00 - 04:59 pm,32,,99.69,3.12,,97.00,18,0.00,,0.00,56,1,2.69
05:00 - 05:59 pm,38,,75.99,2.00,,39.00,30,36.99,,0.97,79,0,0.00
06:00 - 06:59 pm,29,,40.00,1.38,,40.00,22,0.00,,0.00,76,0,0.00
07:00 - 07:59 pm,12,,0.00,0.00,,0.00,10,0.00,,0.00,83,0,0.00
08:00 - 08:59 pm,10,,0.00,0.00,,0.00,9,0.00,,0.00,90,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/14/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,476.91",0.00,,"3,476.91",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,14,,22.00,1.57,,22.00,9,0.00,,0.00,64,0,0.00
10:00 - 10:59 am,20,,34.00,1.70,,34.00,10,0.00,,0.00,50,0,0.00
11:00 - 11:59 am,18,,0.00,0.00,,0.00,12,0.00,,0.00,67,0,0.00
12:00 - 12:59 pm,20,,42.69,2.13,,40.00,15,0.00,,0.00,75,1,2.69
01:00 - 01:59 pm,31,,63.00,2.03,,63.00,27,0.00,,0.00,87,0,0.00
02:00 - 02:59 pm,21,,78.98,3.76,,5.00,12,73.98,,3.52,57,0,0.00
03:00 - 03:59 pm,24,,17.00,0.71,,17.00,11,0.00,,0.00,46,0,0.00
04:00 - 04:59 pm,25,,40.00,1.60,,40.00,15,0.00,,0.00,60,0,0.00
05:00 - 05:59 pm,14,,53.99,3.86,,17.00,7,36.99,,2.64,50,0,0.00
06:00 - 06:59 pm,21,,23.00,1.10,,23.00,9,0.00,,0.00,43,0,0.00
07:00 - 07:59 pm,14,,2.49,0.18,,0.00,7,0.00,,0.00,50,1,2.49
08:00 - 08:59 pm,8,,0.00,0.00,,0.00,6,0.00,,0.00,75,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
11/15/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,581.39",0.00,,"2,581.39",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,26,,63.00,2.42,,63.00,20,0.00,,0.00,77,0,0.00
10:00 - 10:59 am,33,,93.97,2.85,,19.99,21,73.98,,2.24,64,0,0.00
11:00 - 11:59 am,38,,58.99,1.55,,22.00,24,36.99,,0.97,63,0,0.00
12:00 - 12:59 pm,33,,167.99,5.09,,131.00,13,36.99,,1.12,39,0,0.00
01:00 - 01:59 pm,46,,172.99,3.76,,136.00,22,36.99,,0.80,48,0,0.00
02:00 - 02:59 pm,35,,108.00,3.09,,108.00,24,0.00,,0.00,69,0,0.00
03:00 - 03:59 pm,38,,62.00,1.63,,62.00,23,0.00,,0.00,61,0,0.00
04:00 - 04:59 pm,42,,76.99,1.83,,40.00,33,36.99,,0.88,79,0,0.00
05:00 - 05:59 pm,36,,136.98,3.81,,99.99,28,36.99,,1.03,78,0,0.00
06:00 - 06:59 pm,25,,1.00,0.04,,0.00,20,0.00,,0.00,80,1,1.00
07:00 - 07:59 pm,15,,40.00,2.67,,40.00,12,0.00,,0.00,80,0,0.00
08:00 - 08:59 pm,4,,0.00,0.00,,0.00,1,0.00,,0.00,25,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/16/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"4,018.89",0.00,,"4,018.89",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/17/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,856.50",0.00,,"2,856.50",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,5,0.00,,0.00,500,0,0.00
09:00 - 09:59 am,10,,2.79,0.28,,0.00,8,0.00,,0.00,80,1,2.79
10:00 - 10:59 am,17,,30.25,1.78,,29.00,15,0.00,,0.00,88,1,1.25
11:00 - 11:59 am,20,,0.00,0.00,,0.00,15,0.00,,0.00,75,0,0.00
12:00 - 12:59 pm,34,,76.69,2.26,,74.00,13,0.00,,0.00,38,1,2.69
01:00 - 01:59 pm,27,,40.00,1.48,,40.00,10,0.00,,0.00,37,0,0.00
02:00 - 02:59 pm,16,,46.00,2.88,,46.00,7,0.00,,0.00,44,0,0.00
03:00 - 03:59 pm,26,,22.00,0.85,,12.00,21,10.00,,0.38,81,0,0.00
04:00 - 04:59 pm,33,,104.00,3.15,,104.00,23,0.00,,0.00,70,0,0.00
05:00 - 05:59 pm,21,,0.00,0.00,,0.00,10,0.00,,0.00,48,0,0.00
06:00 - 06:59 pm,16,,0.00,0.00,,0.00,11,0.00,,0.00,69,0,0.00
07:00 - 07:59 pm,8,,0.00,0.00,,0.00,6,0.00,,0.00,75,0,0.00
08:00 - 08:59 pm,7,,0.00,0.00,,0.00,8,0.00,,0.00,114,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/18/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,960.93",0.00,,"2,960.93",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,17,,40.00,2.35,,40.00,10,0.00,,0.00,59,0,0.00
10:00 - 10:59 am,17,,51.00,3.00,,51.00,5,0.00,,0.00,29,0,0.00
11:00 - 11:59 am,29,,69.00,2.38,,69.00,14,0.00,,0.00,48,0,0.00
12:00 - 12:59 pm,21,,52.99,2.52,,16.00,13,36.99,,1.76,62,0,0.00
01:00 - 01:59 pm,20,,13.69,0.68,,11.00,9,0.00,,0.00,45,1,2.69
02:00 - 02:59 pm,33,,103.00,3.12,,103.00,22,0.00,,0.00,67,0,0.00
03:00 - 03:59 pm,35,,116.99,3.34,,80.00,23,36.99,,1.06,66,0,0.00
04:00 - 04:59 pm,14,,31.69,2.26,,29.00,3,0.00,,0.00,21,1,2.69
05:00 - 05:59 pm,22,,17.00,0.77,,17.00,18,0.00,,0.00,82,0,0.00
06:00 - 06:59 pm,13,,0.00,0.00,,0.00,9,0.00,,0.00,69,0,0.00
07:00 - 07:59 pm,7,,0.00,0.00,,0.00,4,0.00,,0.00,57,0,0.00
08:00 - 08:59 pm,7,,0.00,0.00,,0.00,7,0.00,,0.00,100,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/19/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"4,019.27",0.00,,"4,019.27",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,10,,5.48,0.55,,0.00,5,0.00,,0.00,50,2,5.48
10:00 - 10:59 am,5,,17.00,3.40,,17.00,2,0.00,,0.00,40,0,0.00
11:00 - 11:59 am,12,,57.00,4.75,,57.00,12,0.00,,0.00,100,0,0.00
12:00 - 12:59 pm,7,,17.00,2.43,,17.00,8,0.00,,0.00,114,0,0.00
01:00 - 01:59 pm,11,,0.00,0.00,,0.00,8,0.00,,0.00,73,0,0.00
02:00 - 02:59 pm,19,,23.00,1.21,,23.00,20,0.00,,0.00,105,0,0.00
03:00 - 03:59 pm,22,,52.98,2.41,,52.98,10,0.00,,0.00,45,0,0.00
04:00 - 04:59 pm,22,,69.99,3.18,,33.00,11,36.99,,1.68,50,0,0.00
05:00 - 05:59 pm,26,,72.98,2.81,,(1.00),19,73.98,,2.85,73,0,0.00
06:00 - 06:59 pm,18,,28.00,1.56,,28.00,10,0.00,,0.00,56,0,0.00
07:00 - 07:59 pm,17,,0.00,0.00,,0.00,15,0.00,,0.00,88,0,0.00
08:00 - 08:59 pm,5,,0.00,0.00,,0.00,2,0.00,,0.00,40,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/20/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,347.84",0.00,,"3,347.84",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,10,,5.38,0.54,,0.00,12,0.00,,0.00,120,2,5.38
10:00 - 10:59 am,14,,33.99,2.43,,33.99,17,0.00,,0.00,121,0,0.00
11:00 - 11:59 am,22,,65.99,3.00,,29.00,16,36.99,,1.68,73,0,0.00
12:00 - 12:59 pm,17,,74.99,4.41,,74.99,5,0.00,,0.00,29,0,0.00
01:00 - 01:59 pm,10,,0.00,0.00,,0.00,7,0.00,,0.00,70,0,0.00
02:00 - 02:59 pm,29,,151.97,5.24,,41.00,16,110.97,,3.83,55,0,0.00
03:00 - 03:59 pm,25,,36.99,1.48,,0.00,17,36.99,,1.48,68,0,0.00
04:00 - 04:59 pm,27,,120.16,4.45,,69.00,19,10.00,,0.37,70,4,41.16
05:00 - 05:59 pm,26,,90.98,3.50,,17.00,20,73.98,,2.85,77,0,0.00
06:00 - 06:59 pm,20,,75.00,3.75,,75.00,15,0.00,,0.00,75,0,0.00
07:00 - 07:59 pm,12,,11.00,0.92,,11.00,8,0.00,,0.00,67,0,0.00
08:00 - 08:59 pm,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/21/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,353.30",0.00,,"3,353.30",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,20,,5.18,0.26,,0.00,17,0.00,,0.00,85,2,5.18
10:00 - 10:59 am,17,,52.00,3.06,,52.00,10,0.00,,0.00,59,0,0.00
11:00 - 11:59 am,32,,28.00,0.88,,28.00,23,0.00,,0.00,72,0,0.00
12:00 - 12:59 pm,42,,79.00,1.88,,79.00,21,0.00,,0.00,50,0,0.00
01:00 - 01:59 pm,37,,118.97,3.22,,8.00,23,110.97,,3.00,62,0,0.00
02:00 - 02:59 pm,38,,53.49,1.41,,51.00,18,0.00,,0.00,47,1,2.49
03:00 - 03:59 pm,44,,63.00,1.43,,63.00,31,0.00,,0.00,70,0,0.00
04:00 - 04:59 pm,23,,17.99,0.78,,(29.00),15,46.99,,2.04,65,0,0.00
05:00 - 05:59 pm,29,,79.00,2.72,,79.00,13,0.00,,0.00,45,0,0.00
06:00 - 06:59 pm,16,,51.00,3.19,,51.00,15,0.00,,0.00,94,0,0.00
07:00 - 07:59 pm,7,,0.00,0.00,,0.00,3,0.00,,0.00,43,0,0.00
08:00 - 08:59 pm,4,,29.00,7.25,,29.00,4,0.00,,0.00,100,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/22/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,502.01",0.00,,"3,502.01",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,1,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,14,,0.00,0.00,,0.00,17,0.00,,0.00,121,0,0.00
10:00 - 10:59 am,37,,69.00,1.86,,69.00,29,0.00,,0.00,78,0,0.00
11:00 - 11:59 am,33,,90.99,2.76,,34.00,20,56.99,,1.73,61,0,0.00
12:00 - 12:59 pm,52,,297.98,5.73,,224.00,25,73.98,,1.42,48,0,0.00
01:00 - 01:59 pm,43,,114.68,2.67,,75.00,30,36.99,,0.86,70,1,2.69
02:00 - 02:59 pm,36,,204.95,5.69,,194.95,26,10.00,,0.28,72,0,0.00
03:00 - 03:59 pm,35,,123.99,3.54,,67.00,21,56.99,,1.63,60,0,0.00
04:00 - 04:59 pm,58,,139.98,2.41,,102.99,27,36.99,,0.64,47,0,0.00
05:00 - 05:59 pm,32,,90.00,2.81,,80.00,17,10.00,,0.31,53,0,0.00
06:00 - 06:59 pm,16,,17.00,1.06,,17.00,3,0.00,,0.00,19,0,0.00
07:00 - 07:59 pm,7,,2.69,0.38,,0.00,5,0.00,,0.00,71,1,2.69
08:00 - 08:59 pm,6,,0.00,0.00,,0.00,4,0.00,,0.00,67,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/23/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,061.77",0.00,,"3,061.77",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
